algorithm;goal;solved;best_fitness;explored;iterations;time;n;m;parameters
Adaptive Mutation 2021 GA;18;True;18;276889.0;23073;4.257990980055183;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;623833.0;51985;9.73147552786395;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;533749.0;44478;8.223410758888349;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;110725.0;9226;1.7033976670354605;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;373129.0;31093;5.750205809948966;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;18;True;18;279853.0;23320;4.31397472997196;18;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;False;19;976513.0;81375;15.0;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;540529.0;45043;8.3009064020589;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;False;19;978205.0;81516;15.0;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;181897.0;15157;2.791827515000477;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;79573.0;6630;1.2204532821197065;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;599617.0;49967;9.18092831177637;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;False;19;978121.0;81509;15.0;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;False;19;979009.0;81583;15.0;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;False;19;979213.0;81600;15.0;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;509629.0;42468;7.646496613975614;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;347569.0;28963;5.22201634501107;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;871165.0;72596;13.090764426859096;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;738133.0;61510;11.414294079877436;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;False;19;965941.0;80494;15.0;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;20;True;20;47257.0;3937;0.7230027010664344;20;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;25;False;24;931405.0;77616;15.0;25;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;25;False;24;930373.0;77530;15.0;25;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;25;False;24;933973.0;77830;15.0;25;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;25;False;24;932089.0;77673;15.0;25;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;25;False;24;933469.0;77788;15.0;25;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;25;False;24;933277.0;77772;15.0;25;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
Adaptive Mutation 2021 GA;25;False;24;933433.0;77785;15.0;25;None;{'lambda': 12, 'F': 2.5, 'r_t1': 10, 'mutation_operator': 'k-swap'}
